日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2026-01-13,600661,10.89,11.06,11.39,10.73,212479,235927808.0,6.06,1.56,0.17,7.42
2026-01-14,600661,11.06,11.13,11.28,10.91,146648,163413216.0,3.35,0.63,0.07,5.12
2026-01-15,600661,11.0,10.85,11.1,10.75,92105,100020152.0,3.14,-2.52,-0.28,3.21
2026-01-16,600661,10.92,10.64,10.92,10.53,62205,66283184.0,3.59,-1.94,-0.21,2.17
2026-01-19,600661,10.61,10.66,10.69,10.54,49664,52796088.0,1.41,0.19,0.02,1.73
2026-01-20,600661,10.61,10.74,10.75,10.58,54060,57700976.0,1.59,0.75,0.08,1.89
2026-01-21,600661,10.7,10.72,10.77,10.56,43888,46919952.0,1.96,-0.19,-0.02,1.53
2026-01-22,600661,10.72,10.81,10.86,10.64,51975,56052440.0,2.05,0.84,0.09,1.81
2026-01-23,600661,10.82,10.86,10.92,10.77,48140,52123000.0,1.39,0.46,0.05,1.68
2026-01-26,600661,10.91,10.82,10.96,10.67,59082,63792512.0,2.67,-0.37,-0.04,2.06
2026-01-27,600661,10.77,10.72,10.92,10.55,45720,48846540.0,3.42,-0.92,-0.1,1.6
2026-01-28,600661,10.64,10.84,10.91,10.58,78088,83595096.0,3.08,1.12,0.12,2.73
2026-01-29,600661,10.7,10.79,11.09,10.5,98543,106722560.0,5.44,-0.46,-0.05,3.44
2026-01-30,600661,10.75,10.69,10.85,10.57,54413,58272680.0,2.59,-0.93,-0.1,1.9
2026-02-02,600661,10.85,10.92,11.17,10.69,141539,155862160.0,4.49,2.15,0.23,4.94
2026-02-03,600661,10.93,11.15,11.19,10.9,101420,112709152.0,2.66,2.11,0.23,3.54
2026-02-04,600661,11.14,11.01,11.14,10.92,68651,75499376.0,1.97,-1.26,-0.14,2.4
2026-02-05,600661,11.01,11.09,11.17,10.96,76788,85033944.0,1.91,0.73,0.08,2.68
2026-02-06,600661,10.98,11.02,11.15,10.88,57749,63681916.0,2.43,-0.63,-0.07,2.02
2026-02-09,600661,11.1,11.11,11.19,11.02,73752,81949688.0,1.54,0.82,0.09,2.57
2026-02-10,600661,11.05,11.3,11.32,11.03,99606,111870472.0,2.61,1.71,0.19,3.48
2026-02-11,600661,11.26,11.05,11.26,11.01,72238,80053176.0,2.21,-2.21,-0.25,2.52
2026-02-12,600661,11.05,10.83,11.07,10.8,53165,57834824.0,2.44,-1.99,-0.22,1.86
2026-02-13,600661,10.81,10.75,10.93,10.74,48569,52660820.0,1.75,-0.74,-0.08,1.69
2026-02-24,600661,10.88,10.84,10.9,10.74,44554,48270624.0,1.49,0.84,0.09,1.55
2026-02-25,600661,10.84,10.8,10.95,10.79,53932,58559348.0,1.48,-0.37,-0.04,1.88
2026-02-26,600661,10.82,10.68,10.83,10.65,44577,47772708.0,1.67,-1.11,-0.12,1.56
2026-02-27,600661,10.69,10.9,10.93,10.67,59822,64688432.0,2.43,2.06,0.22,2.09
2026-03-02,600661,10.72,10.3,10.73,10.19,122672,127380160.0,4.95,-5.5,-0.6,4.28
2026-03-03,600661,10.3,9.97,10.47,9.97,78255,79638856.0,4.85,-3.2,-0.33,2.73
